date,direction,position_size,actual_return,gross_profit,net_profit,profit,capital,correct
2022-10-10,-1,1000.0,-0.0091500906049782,9.150090604978201,7.650090604978201,7.650090604978201,10007.650090604979,1
2022-10-11,-1,1000.765009060498,0.0119098671963547,-11.918978352669239,-13.420125866259985,-13.420125866259985,9994.229964738719,0
2022-10-12,-1,999.422996473872,-0.0052515732089481,5.248543032688818,3.7494085379780095,3.7494085379780095,9997.979373276698,1
2022-10-13,-1,999.7979373276698,0.0071924907034789,-7.191037369586645,-8.69073427557815,-8.69073427557815,9989.288639001119,0
2022-10-14,-1,998.928863900112,-0.0175337611593255,17.514980114780933,16.016586818930765,16.016586818930765,10005.30522582005,1
2022-10-15,1,1000.530522582005,0.0243505850460033,24.363503581255237,22.862707797382228,22.862707797382228,10028.167933617431,1
2022-10-16,-1,1002.8167933617432,0.0192704169309533,-19.324697713442433,-20.828922903485047,-20.828922903485047,10007.339010713946,0
2022-10-17,-1,1000.7339010713946,-0.0160982345112951,16.1100490228505,14.608948171243409,14.608948171243409,10021.94795888519,1
2022-10-18,1,1002.194795888519,-0.0190305733402313,-19.0723415643546,-20.575633758187376,-20.575633758187376,10001.372325127002,0
2022-10-19,-1,1000.1372325127003,-0.0019800623239236,1.9803340528516153,0.48012820408256496,0.48012820408256496,10001.852453331085,1
2022-10-20,-1,1000.1852453331085,0.0129653602974341,-12.96776206992127,-14.468039937920931,-14.468039937920931,9987.384413393163,0
2022-10-21,-1,998.7384413393164,0.0109805500947319,-10.96669748666082,-12.464805148669795,-12.464805148669795,9974.919608244494,0
2022-10-22,-1,997.4919608244495,0.0367124762446653,-36.62039991601222,-38.11663785724889,-38.11663785724889,9936.802970387245,0
2022-10-23,1,993.6802970387246,-0.0136231438016515,-13.537049579426322,-15.027570024984408,-15.027570024984408,9921.775400362261,0
2022-10-24,1,992.1775400362262,0.0831835502227897,82.53285023152736,81.04458392147302,81.04458392147302,10002.819984283735,1
2022-10-25,1,1000.2819984283735,0.0693099036609962,69.32944894489931,67.82902594725675,67.82902594725675,10070.64901023099,1
2022-10-26,-1,1007.0649010230991,-0.0338836458529034,34.1230304571559,32.61243310562125,32.61243310562125,10103.261443336613,1
2022-10-27,1,1010.3261443336613,0.0267801010136558,27.056636201992838,25.541146985492347,25.541146985492347,10128.802590322104,1
2022-10-28,-1,1012.8802590322105,0.0404571793767717,-40.97827832685712,-42.49759871540544,-42.49759871540544,10086.3049916067,0
2022-10-29,-1,1008.63049916067,-0.0180134600994688,18.168925251738028,16.655979502997024,16.655979502997024,10102.960971109696,1
2022-10-30,-1,1010.2960971109696,-0.0114234592684269,11.541076314397829,10.025632168731374,10.025632168731374,10112.986603278428,1
2022-10-31,-1,1091.580581333846,0.0044347681013086,-4.840906742107238,-6.478277614108007,-6.478277614108007,10106.508325664321,0
2022-11-01,-1,981.5913580003719,-0.0387171547563925,38.00442451523787,36.532037478237314,36.532037478237314,10143.040363142558,1
2022-11-02,-1,1221.7407394734657,0.0077542001508459,-9.47362222631973,-11.306233335529928,-11.306233335529928,10131.734129807028,0
2022-11-03,-1,1077.0874961304178,0.0715222443676809,-77.0357151036133,-78.65134634780892,-78.65134634780892,10053.082783459218,0
2022-11-04,-1,413.42151280962617,-0.01046452870181,4.326261286742043,3.706129017527604,3.706129017527604,10056.788912476746,1
2022-11-05,-1,453.15286148087523,-0.0348346128361073,15.78540448526045,15.105675193039138,15.105675193039138,10071.894587669785,1
2022-11-06,-1,567.5263336318396,-0.0023200484163604,1.3166885715853736,0.46539907113761414,0.46539907113761414,10072.359986740923,1
2022-11-07,-1,586.7767715645743,-0.1628692796958825,95.56791012699762,94.68774496965075,94.68774496965075,10167.047731710574,1
2022-11-08,-1,1107.2750574172926,-0.1918441498664273,212.42424205851998,210.76332947239405,210.76332947239405,10377.811061182969,1
