date,direction,position_size,actual_return,gross_profit,net_profit,profit,capital,correct
2022-10-14,1,1000.0,-0.0175337611593255,-17.5337611593255,-19.0337611593255,-19.0337611593255,9980.966238840674,0
2022-10-15,1,998.0966238840674,0.0243505850460033,24.304236724017752,22.807091788191652,22.807091788191652,10003.773330628866,1
2022-10-17,1,1000.3773330628867,-0.0160982345112951,-16.104308907430315,-17.604874907024644,-17.604874907024644,9986.168455721841,0
2022-10-18,1,998.6168455721842,-0.0190305733402313,-19.004251118451887,-20.502176386810163,-20.502176386810163,9965.666279335032,0
2022-10-19,1,996.5666279335032,-0.0019800623239236,-1.973264033250718,-3.468113975150973,-3.468113975150973,9962.198165359881,0
2022-10-20,1,996.2198165359882,0.0129653602974341,12.916348856832785,11.422019132028803,11.422019132028803,9973.62018449191,1
2022-10-23,1,997.362018449191,-0.0136231438016515,-13.587206199638725,-15.083249227312512,-15.083249227312512,9958.536935264598,0
2022-10-24,1,995.8536935264598,0.0831835502227897,82.83864573000889,81.3448651897192,81.3448651897192,10039.881800454317,1
2022-10-25,1,1003.9881800454318,0.0693099036609962,69.58632403572778,68.08034176565964,68.08034176565964,10107.962142219976,1
2022-10-26,-1,1010.7962142219976,-0.0338836458529034,34.24946095215364,32.733266630820644,32.733266630820644,10140.695408850797,1
2022-10-28,-1,1014.0695408850797,0.0404571793767717,-41.02639331610819,-42.54749762743581,-42.54749762743581,10098.147911223361,0
2022-10-29,-1,1009.8147911223361,-0.0180134600994688,18.190258447735623,16.67553626105212,16.67553626105212,10114.823447484414,1
2022-10-30,-1,1011.4823447484414,-0.0114234592684269,11.554627365966756,10.037403848844093,10.037403848844093,10124.860851333258,1
2022-10-31,-1,1012.4860851333259,0.0044347681013086,-4.490140993368097,-6.008870121068086,-6.008870121068086,10118.85198121219,0
2022-11-01,-1,1011.8851981212191,-0.0387171547563925,39.17731581136213,37.6594880141803,37.6594880141803,10156.51146922637,1
2022-11-02,-1,1015.651146922637,0.0077542001508459,-7.875562276674324,-9.39903899705828,-9.39903899705828,10147.112430229312,0
2022-11-03,-1,1014.7112430229313,0.0715222443676809,-72.57442548611932,-74.09649235065372,-74.09649235065372,10073.015937878657,0
2022-11-04,-1,1007.3015937878658,-0.01046452870181,10.540936439572079,9.02998404889028,9.02998404889028,10082.045921927547,1
2022-11-05,-1,1008.2045921927547,-0.0348346128361073,35.12041662862006,33.60810974033093,33.60810974033093,10115.654031667878,1
2022-11-06,-1,1011.5654031667879,-0.0023200484163604,2.3468807116620756,0.8295326069118938,0.8295326069118938,10116.48356427479,1
2022-11-07,-1,1011.648356427479,-0.1628692796958825,164.7664391168669,163.24896658222568,163.24896658222568,10279.732530857014,1
2022-11-09,1,1685.399911241894,0.1664878018308016,280.5985264284911,278.07042656162827,278.07042656162827,10557.802957418642,1
